id,raw_skills,url
112,"['algorithms', ' analysis', ' analyst', ' api', ' artificial intelligence', ' automated', ' case', ' c++', ' crm', ' database', ' data mining', ' data warehouse', ' development', ' java', ' libraries', ' management', ' metrics', ' networks', ' python', ' research', ' sas', ' sales', ' security', ' simulation', ' statistical analysis']",https://www.dice.com/jobs/detail/Junior-AI%26%2347ML-Data-Analyst-World-Fuel-Services-Corporation---/10187433/R5317?icid=sr422-15p&q=%22Data+Scientist%22&l=
113,"['algorithms', ' analysis', ' automated', ' data analysis', ' database', ' data collection', ' development', ' management', ' modeling', ' programming', ' scripts', ' security', ' ups', ' validation']",https://www.dice.com/jobs/detail/Data-Scientist-Leidos-Aurora-IL-60502/SCNCAPI2/TR%26%2345660233?icid=sr38-2p&q=%22Data+Scientist%22&l=
114,"['data science', ' data scientist', ' data analytics', ' machine learning', '']",https://www.dice.com/jobs/detail/Data-Scientist-Strivector-San-Jose-CA-95113/10482237/18%26%234503968?icid=sr46-2p&q=%22Data+Scientist%22&l=
115,"['agile', ' applied research', ' dce', ' development', ' hadoop', ' java', ' management', ' metrics', ' perl', ' python', ' research', ' ruby', ' tdd', ' testing']",https://www.dice.com/jobs/detail/Senior-Data-Scientist-nThrive-Htfd-CT-06101/501589903/24373?icid=sr234-8p&q=%22Data+Scientist%22&l=
116,"['data science', ' digital analytics', ' r', ' python', ' predictive modeling', ' algorithm']",https://www.dice.com/jobs/detail/Data-Scientist%26%2347-Digital-Analytics%26%2345-R-%26-Python-IT-Corpz-Peoria-IL-61601/90957079/656380?icid=sr332-12p&q=%22Data+Scientist%22&l=
117,"['hadoop', 'python', 'node', '.net', 'r ', 'spark', 'api', 'machine learning']",https://www.dice.com/jobs/detail/Sr.-Data-Scientist-with-C%23-or-Node-%28Local-To-NJ-%29-Apetan-Consulting-Princeton-NJ-08540/10513292/660451?icid=sr355-12p&q=%22Data+Scientist%22&l=
118,"['algorithms', ' analysis', ' artificial intelligence', ' business objects', ' data analysis', ' data mining', ' development', ' director', ' environmental', ' hadoop', ' java', ' javascript', ' modeling', ' mysql', ' mysql', ' networks', ' python', ' sas', ' simulation', ' sql', ' testing']",https://www.dice.com/jobs/detail/Lead-Data-Scientist-Swoon-Group-Oak-Brook-IL-60521/10360791/29930?icid=sr235-8p&q=%22Data+Scientist%22&l=
119,"['r', ' python', ' machine learning (ml)']",https://www.dice.com/jobs/detail/Data-Scientist-Comcentric-Inc.-Broomfield-CO-80021/10116074/648758?icid=sr111-4p&q=%22Data+Scientist%22&l=
121,"['data scientist', ' sql', ' python']",https://www.dice.com/jobs/detail/Senior-Data-Scientist-Engage2Excel-San-Francisco-CA-94104/RTL60836/633419?icid=sr181-7p&q=%22Data+Scientist%22&l=
122,"['java', ' big data', ' hadoop', ' django', ' spark', ' c++', ' data science', ' nosql', ' python', ' celery - java', ' big data', ' hadoop', ' django', ' spark', ' c++', ' data science', ' nosql', ' python', ' celery']",https://www.dice.com/jobs/detail/Senior-Data-Scientist-CyberCoders-Redwood-City-CA-94061/cybercod/MM21%26%234514627261?icid=sr207-7p&q=%22Data+Scientist%22&l=
123,"['algorithm', ' architecture', ' artificial intelligence', ' database', ' java', ' micro', ' programming', ' python', ' research', ' software engineer']",https://www.dice.com/jobs/detail/Machine-Learning-Software-Engineer-Capital-Markets-Placement-Tysons-Corner-VA-22102/10120548/3625_15501739?icid=sr438-15p&q=%22Data+Scientist%22&l=
124,['bi engineer/data scientist'],https://www.dice.com/jobs/detail/BI-Engineer%26%2347Data-Scientist-Experis-Seattle-WA-98141/cxmnpwr1/FOX_11356802%26%234575?icid=sr293-10p&q=%22Data+Scientist%22&l=
125,"['business process analysis', ' requirements gathering', ' documentation', ' presentation skills']",https://www.dice.com/jobs/detail/Multiple-Business-Analyst-to-work-with-key-stakeholders-for-healthcare-softw-QAT-Global-Lenexa-KS-66210/10119253/00936?icid=sr433-15p&q=%22Data+Scientist%22&l=
126,"['algorithms', ' analysis', ' database', ' data mining', ' gis', ' java', ' javascript', ' modeling', ' physics', ' programming', ' python', ' rational', ' research', ' scientific', ' sql']",https://www.dice.com/jobs/detail/Data-Scientist-Journeyman-Leidos-Springfield-MO-65801/SCNCAPI2/TR%26%2345658047?icid=sr187-7p&q=%22Data+Scientist%22&l=
127,"['etl', 'python', 'linux', 'data warehousing', 'shell scripting', 'kdb', 'data engineering', 'data science/ai/machine learning']",https://www.dice.com/jobs/detail/Data-Engineer-Technosoft-Corporation-Boston-Clg-MA-02467/tecnosb/2018%26%23452238?icid=sr424-15p&q=%22Data+Scientist%22&l=
128,"['data science', ' python', ' r', ' sql', ' agile']",https://www.dice.com/jobs/detail/Sr.-Data-Scientist%26%2345Baltimore-Will%26%2345N%26%2345Able-Baltimore-MD-21201/10117527/SrDataSci_MD?icid=sr211-8p&q=%22Data+Scientist%22&l=
129,"['data scientist', ' machine learning', ' nlp', ' deep learning', ' python', ' julia', ' r', ' hadoop', ' spark', ' ai - data scientist', ' machine learning', ' nlp', ' deep learning', ' python', ' julia', ' r', ' hadoop', ' spark', ' ai']",https://www.dice.com/jobs/detail/Sr.-Data-Scientist-CyberCoders-Pleasanton-CA-94566/cybercod/RH1%26%234514767111?icid=sr185-7p&q=%22Data+Scientist%22&l=
130,"['machine learning ', ' nlp', ' python', ' sql']",https://www.dice.com/jobs/detail/Data-Scientist-Sysmind%2C-LLC-Albany-NY-12202/10114932/628687?icid=sr91-4p&q=%22Data+Scientist%22&l=
131,"['algorithms', ' analysis', ' analyst', ' data analysis', ' data collection', ' hadoop', ' lifecycle', ' python']",https://www.dice.com/jobs/detail/Data-Scientist-Robert-Half-Technology-Chicago-IL-60290/rhalfint/01300%26%23450010648346?icid=sr94-4p&q=%22Data+Scientist%22&l=
132,"['analysis', ' analytical', ' data mining', ' director', ' excel', ' it', ' mathematical', ' programming', ' python', ' sas', ' sql', ' vba']",https://www.dice.com/jobs/detail/Director-of-Data-Science-%26%2347-Analytics-Kforce-Inc.-Phoenix-AZ-85034/kforcecx/ITWQG1762759?icid=sr421-15p&q=%22Data+Scientist%22&l=
134,"['python', ' r', ' tensorflow', ' sql', ' hive', ' spark', ' natural language processing', ' tableau', ' image analytics - python', ' r', ' tensorflow', ' sql', ' hive', ' spark', ' natural language processing', ' tableau', ' image analytics']",https://www.dice.com/jobs/detail/Sr.-Data-Scientist-CyberCoders-Pleasanton-CA-94566/cybercod/IW1%26%234514631041?icid=sr205-7p&q=%22Data+Scientist%22&l=
135,"['analysis', ' business requirements', ' foundation', ' hadoop', ' modeling', ' programming', ' python', ' research', ' security', ' testing', ' validation']",https://www.dice.com/jobs/detail/Lead-Data-Scientist-Brighthouse-Financial%2C-Inc-Charlotte-NC-28201/91015267/1688%26%2345en_US?icid=sr238-8p&q=%22Data+Scientist%22&l=
136,"['marketing technologies', ' pre-sales engineering', ' consulting', ' adobe marketing suite', ' salesforce marketing suite', ' oracle marketing suite - marketing technologies', ' pre-sales engineering', ' consulting', ' adobe marketing suite', ' salesforce marketing suite', ' oracle marketing suite']",https://www.dice.com/jobs/detail/Pre%26%2345Sales-Engineer-%26%2345-East-Coast%26%2347NYC-CyberCoders-New-York-NY-10001/cybercod/KH4%26%234514641261?icid=sr410-14p&q=%22Data+Scientist%22&l=
137,"['algorithms', ' analysis', ' database', ' data mining', ' data modeling', ' developer', ' development', ' mathematical', ' modeling', ' mongodb', ' oracle', ' postgresql', ' programming', ' protocols', ' research', ' scientific', ' scripts', ' testing']",https://www.dice.com/jobs/detail/Data-Scientist%26%2345Journeyman-Leidos-Chantilly--/SCNCAPI2/TR%26%2345662760?icid=sr161-6p&q=%22Data+Scientist%22&l=
138,"['data scientist', ' ai and ml models', ' python', ' pyspark', ' r', ' and scala']",https://www.dice.com/jobs/detail/Data-Scientist-Synechron-Inc.-New-York-NY-10001/10111699/627401?icid=sr43-2p&q=%22Data+Scientist%22&l=
139,"['object oriented programming', ' python', ' java', ' sql', ' javascript', ' nlp', ' typescript', ' data science', ' modeling', ' algorithms']",https://www.dice.com/jobs/detail/OOP-Data-Scientist-Matlen-Silver-Charlotte-NC-28202/90979153/642051?icid=sr268-9p&q=%22Data+Scientist%22&l=
140,['(digital tag over 0.2 year(s) or tag management over 0.2 year(s) or tagging over 0.2 year(s) or tealium over 0.2 year(s) or piwik pro over 0.2 year(s) or pixel over 0.2 year(s) or qubit over 0.2 year(s) or opentag over 0.2 year(s) or open tag over 0.2 year(s) or ensighten over 0.2 year(s) or google tag over 0.2 year(s) or dynamic tag management over 0.2 year(s) or tag commander over 0.2 year(s) or mezzobit over 0.2 year(s) or supertag over 0.2 year(s) or super tag over 0.2 year(s) or tag defender over 0.2 year(s) or ubertags over 0.2 year(s) or ddx over 0.2 year(s) ) and(analytics over 0.2 year(s) or data scientist over 0.2 year(s) or informatics over 0.2 year(s) ) and(javascript over 0.2 year(s) or java script over 0.2 year(s) or html over 0.2 year(s) )'],https://www.dice.com/jobs/detail/IT-Digital-Analytics-Lead-EDI-Staffing---02864/10107595/18%26%234500527?icid=sr376-13p&q=%22Data+Scientist%22&l=
141,"['data scientist', ' ai.ml', ' python', ' sklearn', ' apache', ' splunk', ' spark', ' java', ' oracle', ' linux', ' unix']",https://www.dice.com/jobs/detail/Data-Science-Consultant-MAK-Technologies%2C-LLC-Denver-CO-80201/10519203a/38409?icid=sr374-13p&q=%22Data+Scientist%22&l=
142,['data scientist machine learning statistics r python c# java scala'],https://www.dice.com/jobs/detail/Senior-Machine-Learning-Product-Scientist-Agoda-Services-Bangkok--10330/80154230/633579?icid=sr370-13p&q=%22Data+Scientist%22&l=
143,"['9+ years of demonstrated experience leading teams', ' with thorough knowledge of business intelligence and analytics', ' process improvement', ' organization transformation', ' and/or business strategy developm']",https://www.dice.com/jobs/detail/Enterprise-Infrastructure-and-Cloud-Architect-%26%2345-Cloud-ADPI%2C-LLC..-Hartford-CT-06183/silent/TRVJP3719?icid=sr405-14p&q=%22Data+Scientist%22&l=
144,['administration'],https://www.dice.com/jobs/detail/Data-Scientist-Unisys-Federal-Reston-VA-20190/RTL92996/4461?icid=sr20-1p&q=%22Data+Scientist%22&l=
145,"['algorithms', ' database', ' data mining', ' development', ' ibm', ' management', ' metrics', ' modeling', ' python', ' sql']",https://www.dice.com/jobs/detail/Data-Scientist-Charter-Solutions-Inc-Saint-Paul-MN-55101/10112718/a0E0W00001OhNJaUAN?icid=sr86-3p&q=%22Data+Scientist%22&l=
146,"['hadoop', ' spark', ' python', ' data science']",https://www.dice.com/jobs/detail/Data-Scientist-Modis-Southfield-MI-48075/10477088/503012?icid=sr129-5p&q=%22Data+Scientist%22&l=
147,"['r', ' python', ' python tools', ' machine learning', ' artificial intelligence', ' ai - r', ' python', ' python tools', ' machine learning', ' artificial intelligence', ' ai']",https://www.dice.com/jobs/detail/Data-Scientist%26%2347-Machine-Learning-Consultant-%26%2345-Remote-CyberCoders-Newark-NJ-07101/cybercod/BL4%26%234514820001?icid=sr353-12p&q=%22Data+Scientist%22&l=
148,"['analysis', ' architecture', ' business requirements', ' crm', ' db2', ' hadoop', ' ibm', ' java', ' linux', ' management', ' metrics', ' mongodb', ' mysql', ' mysql', ' nosql', ' oracle', ' postgresql', ' python', ' security', ' sql', ' sql server', ' windows']",https://www.dice.com/jobs/detail/Senior-Big-Data-Engineer-GreenSky-Credit-Atlanta-GA-30301/90790689/624048?icid=sr447-15p&q=%22Data+Scientist%22&l=
149,"['senior data scientist ', ' big data ecosystem', ' hadoop', ' spark', ' mapreduce', ' sql', ' hive', ' r', ' python', ' c++', ' java', ' scala', ' keras', ' tensorflow', ' data visualization', ' data management systems']",https://www.dice.com/jobs/detail/Senior-Data-Scientist-100%26%2345160K-%28Hadoop%26%2347Scala%29-IBMG-Solutions-Inc.-Cincinnati-OH-45202/10232735/652883?icid=sr335-12p&q=%22Data+Scientist%22&l=
150,"['analysis', ' artificial intelligence', ' development', ' embedded', ' graphics', ' java', ' management', ' matlab', ' networks', ' python', ' user interface']",https://www.dice.com/jobs/detail/Data-Scientist-Robert-Half-Technology-Santa-Clara-CA-95050/rhalfint/04812%26%23459501536211?icid=sr66-3p&q=%22Data+Scientist%22&l=
151,['python software developer background; ml; data science; system programming; webservices'],https://www.dice.com/jobs/detail/Data-Scientist%26%2347-Software-Engineer-Forbes-Technical-Consulting-Chicago-IL-60601/10113925/634548?icid=sr299-10p&q=%22Data+Scientist%22&l=
152,"['sql', ' rdms', ' sosql', ' api', ' r', ' python', ' linux', ' bash', ' apache spark', ' aws', ' azure', ' tensorflow', ' keras', ' caffe', ' git', ' data scientist', ' data engineer', ' agile']",https://www.dice.com/jobs/detail/PRINCIPAL-DATA-SCIENTIST-Footlocker%2C-Inc-Bradenton-FL-34205/10433899S/590744?icid=sr153-6p&q=%22Data+Scientist%22&l=
153,"['r', ' python', ' azure machine learning', ' sas', ' datarobot', ' rapidminer']",https://www.dice.com/jobs/detail/Data-scientist%26%2345%26%2345%26%2345%26%2345%26%2345%26%2345Chicago%2C-IL-Source-Infotech-Chicago-IL-60601/10240767/644641?icid=sr304-11p&q=%22Data+Scientist%22&l=
155,['quantitative researcher-equities'],https://www.dice.com/jobs/detail/Quantitative-Researcher%26%2345Equities-Selby-Jennings-Boston-MA-02117/90819980/184654013%26%2345460?icid=sr403-14p&q=%22Data+Scientist%22&l=
156,"['analysis', ' analyst', ' architecture', ' database', ' programming', ' research', ' sas', ' security']",https://www.dice.com/jobs/detail/Data-Scientist-Leidos-Mclean--/SCNCAPI2/TR%26%2345654458?icid=sr3-1p&q=%22Data+Scientist%22&l=
157,"['data science', ' machine learning', ' python', ' nlp', ' tensorflow']",https://www.dice.com/jobs/detail/Data-Scientist-Austin-Fraser-USA-Austin-TX-78701/10347650/BBBH12192%26%2345587?icid=sr81-3p&q=%22Data+Scientist%22&l=
158,"['algorithm', ' algorithms', ' analysis', ' data analysis', ' development', ' hadoop', ' java', ' jdbc', ' linux', ' physics', ' python', ' ruby', ' soap', ' solr', ' windows', ' xml', ' xslt']",https://www.dice.com/jobs/detail/System-Data-Scientist-Engility-Chantilly-VA-20151/10365615/1811984?icid=sr164-6p&q=%22Data+Scientist%22&l=
159,"['algorithms', ' analysis', ' artificial intelligence', ' automated', ' management', ' modeling', ' security', ' statistical analysis', ' testing']",https://www.dice.com/jobs/detail/Data-Scientist-%28SME%29-Leidos-Reston--/SCNCAPI2/TR%26%2345661246?icid=sr179-6p&q=%22Data+Scientist%22&l=
160,"['hadoop', ' programming', ' python']",https://www.dice.com/jobs/detail/Data-Scientist-The-Judge-Group-Philadelphia-PA-19019/cxjudgpa/581402?icid=sr108-4p&q=%22Data+Scientist%22&l=
161,['python/r/sas'],https://www.dice.com/jobs/detail/Data-Science-%26%2347Data-Scientist-Techstar-Consulting-Inc.-Spring-Valley-NY-10977/10201253/DScience?icid=sr251-9p&q=%22Data+Scientist%22&l=
162,"['machine learning', ' data scientist', ' statistics']",https://www.dice.com/jobs/detail/Data-Scientist-Outworx-Corporation-Mountain-View-CA-94039/10285856/637626?icid=sr34-2p&q=%22Data+Scientist%22&l=
163,"['domino', ' laboratory', ' libraries', ' mathematical', ' mathematical models', ' modeling', ' python']",https://www.dice.com/jobs/detail/Data-Scientist-The-Judge-Group-Malvern-PA-19355/cxjudgpa/587798?icid=sr107-4p&q=%22Data+Scientist%22&l=
165,"['computer vision', ' deep learning', ' machine learning', ' masters or phd', ' 2 years industry exp', ' python', ' open source ml & dl frameworks - computer vision', ' deep learning', ' machine learning', ' masters or phd', ' 2 years industry exp', ' python', ' open source ml & dl frameworks']",https://www.dice.com/jobs/detail/Senior-Data-Scientist-CyberCoders-Los-Altos-CA-94022/cybercod/SJ2%26%2345DS%26%2345LosAlt1?icid=sr230-8p&q=%22Data+Scientist%22&l=
166,"['algorithms', ' analysis', ' analyst', ' api', ' artificial intelligence', ' automated', ' case', ' c++', ' crm', ' database', ' data mining', ' data warehouse', ' development', ' java', ' libraries', ' management', ' metrics', ' networks', ' python', ' research', ' sas', ' sales', ' security', ' simulation', ' statistical analysis']",https://www.dice.com/jobs/detail/Junior-Data-Scientist-%26%2345-Machine-Learning-World-Fuel-Services-Corporation---/10187433/R3811?icid=sr277-10p&q=%22Data+Scientist%22&l=
167,"['algorithms', ' analysis', ' architecture', ' c++', ' development', ' hadoop', ' java', ' programming', ' python', ' software engineer']",https://www.dice.com/jobs/detail/Software-Engineer-Java-Scala-Fahrenheit-IT-New-York-NY-10001/10111360/152457?icid=sr383-13p&q=%22Data+Scientist%22&l=
168,"['data science', ' predictive analytics', ' business concepts', ' r', ' python', ' sas', ' machine learning']",https://www.dice.com/jobs/detail/Data-Scientist-Dataspace-Inc.-Livonia-MI-48150/datami/009?icid=sr77-3p&q=%22Data+Scientist%22&l=
169,"['python', ' data pipelining', ' data engineering', ' r', ' tableau - python', ' data pipelining', ' data engineering', ' r', ' tableau']",https://www.dice.com/jobs/detail/Senior-Data-Scientist-CyberCoders-Seattle-WA-98101/cybercod/CB10%26%234514574014?icid=sr201-7p&q=%22Data+Scientist%22&l=
170,"['pydata', ' pandas', ' python', ' numpy', ' scipy', ' scikit-learn', ' spark', ' golang', ' java']",https://www.dice.com/jobs/detail/Lead-Data-Scientist-Spinnaker-Search-Group-LLC-Philadelphia-PA-19104/10494670/645432?icid=sr228-8p&q=%22Data+Scientist%22&l=
171,"['algorithms', ' analysis', ' automated', ' data analysis', ' data collection', ' data mining', ' data modeling', ' excel', ' iterative', ' metrics', ' modeling', ' python', ' sql', ' statistical analysis']",https://www.dice.com/jobs/detail/Data-Scientist-Robert-Half-Technology-Chicago-IL-60290/rhalfint/01300%26%23450010651031?icid=sr80-3p&q=%22Data+Scientist%22&l=
172,"['etl development', ' data warehouse', ' python', ' linux os', ' shell scripting', ' financial experience']",https://www.dice.com/jobs/detail/Sr.-Data-Engineer-SunTechPros%2C-Inc.-Boston-MA-02109/RTL208955/ASVT%26%23457101?icid=sr390-13p&q=%22Data+Scientist%22&l=
173,"['api', ' database', ' ibm', ' java', ' management', ' mathematical', ' oracle', ' programming', ' python', ' research', ' scheduling', ' teradata']",https://www.dice.com/jobs/detail/DATA-SCIENTIST-%26%2345-SENIOR-The-Judge-Group-Saint-Louis-MO-63101/cxjudgpa/585650?icid=sr252-9p&q=%22Data+Scientist%22&l=
176,"['algorithms', ' analysis', ' business objects', ' data analysis', ' database', ' data collection', ' data mining', ' data modeling', ' development', ' hadoop', ' java', ' javascript', ' modeling', ' mysql', ' mysql', ' networks', ' programming', ' python', ' research', ' simulation', ' software engineer', ' sql', ' testing', ' validation']",https://www.dice.com/jobs/detail/Senior-Software-Engineer-%26%2345-Data-Scientist-%26%2345-Gurgaon%2C-HR-UnitedHealth-Group-Gurgaon--/uhgbot/783214?icid=sr336-12p&q=%22Data+Scientist%22&l=
177,"['algorithms', ' analysis', ' apache', ' api', ' data analysis', ' data mining', ' hadoop', ' java', ' linux', ' modeling', ' mysql', ' mysql', ' oracle', ' python', ' sql', ' sql server', ' telecommunications', ' teradata', ' wireless']",https://www.dice.com/jobs/detail/Data-Scientist-Kaztronix-Basking-Ridge-NJ-07920/10195552/46843?icid=sr152-6p&q=%22Data+Scientist%22&l=
178,"['adobe', ' analysis', ' development', ' html', ' javascript', ' management', ' perl', ' research', ' scripts', ' security', ' sql', ' ups']",https://www.dice.com/jobs/detail/Data-Scientist%26%2347Architect-with-Polygraph-Leidos-Mclean--/SCNCAPI2/TR%26%2345658383?icid=sr281-10p&q=%22Data+Scientist%22&l=
179,"['machine learning', ' data mining', ' sas', ' spss', ' r', ' python']",https://www.dice.com/jobs/detail/Data-Scientist-Bay-Area-Techworkers-San-Ramon-CA-94583/bati/pl3561?icid=sr118-4p&q=%22Data+Scientist%22&l=
180,"['access', ' analysis', ' analytical', ' analytical skills', ' consulting', ' data analysis', ' excel', ' it', ' lifecycle', ' management', ' materials', ' project', ' python', ' research', ' scripts', ' software', ' telecom']",https://www.dice.com/jobs/detail/Data-Scientist-Princeton-Information-Ltd-New-York-NY-10036/cxprince/18%26%234515251?icid=sr147-5p&q=%22Data+Scientist%22&l=
181,"['sql', ' python', ' r', ' etl', ' statistics', ' econometrics', ' regressions', ' hypothesis testing', ' large data sets', ' experimental design - sql', ' python', ' r', ' etl', ' statistics', ' econometrics', ' regressions', ' hypothesis testing', ' large data sets', ' experimental design']",https://www.dice.com/jobs/detail/Data-Scientist-CyberCoders-San-Francisco-CA-94101/cybercod/SZ2%26%234514604801?icid=sr60-2p&q=%22Data+Scientist%22&l=
182,"['data scientist', 'machine learning', 'tensorflow']",https://www.dice.com/jobs/detail/Data-scientist-%26%2347-Machine-Learning-Engineer-Datawave-Technologies-Tampa-FL-33606/90696805/2018%26%2345190?icid=sr318-11p&q=%22Data+Scientist%22&l=
184,['jr data scientist'],https://www.dice.com/jobs/detail/Jr-Data-Scientist-Strategic-Staffing-Solutions-Charlotte-NC-28202/sssmi/BBBH141307%26%2345709?icid=sr195-7p&q=%22Data+Scientist%22&l=
185,['marketing data scientist/analyst'],https://www.dice.com/jobs/detail/Marketing-Data-Scientist%26%2347Analyst-TEKsystems%2C-Inc.-San-Jose-CA-95172/10105424/6532847%26%2345349?icid=sr196-7p&q=%22Data+Scientist%22&l=
186,"['python', ' scikit', ' numpy', ' devops', ' machine learning', ' big data', ' nlp', ' tensorflow']",https://www.dice.com/jobs/detail/Sr.-Data-Scientist-%28Python%2C-ML%2C-NLP-%2C-Tensorflow%2C-R%29-TVS-Infotech-Inc.-Santa-Clara-CA-95051/10105951/631659?icid=sr360-12p&q=%22Data+Scientist%22&l=
187,"['digital marketing', ' machine learning', ' data science']",https://www.dice.com/jobs/detail/Data-Scientist-3Q-Digital-New-York-City-NY-10010/91088492/638866?icid=sr11-1p&q=%22Data+Scientist%22&l=
188,"['algorithm', ' algorithms', ' analysis', ' blueprint', ' database', ' data mining', ' data modeling', ' development', ' hadoop', ' java', ' management', ' modeling', ' mongodb', ' mysql', ' mysql', ' nosql', ' oracle', ' perl', ' postgresql', ' python', ' research', ' sap', ' sas', ' sql', ' sql server', ' statistical analysis', ' teradata', ' testing']",https://www.dice.com/jobs/detail/Senior-Data-Scientist-%26%2345-Clean-Energy-Genuent%2C-LLC-Rosemead-CA-91770/10228513/18%26%234505444?icid=sr290-10p&q=%22Data+Scientist%22&l=
189,"['algorithms', ' business requirements', ' database', ' director', ' genetic', ' manager', ' mathematical', ' modeling', ' networks', ' physics', ' project', ' python', ' research']",https://www.dice.com/jobs/detail/Sr-Principal-Data-Scientist-%26%2345-Minnetonka%2C-MN-UnitedHealth-Group-Minnetonka-MN-55305/uhgbot/778877?icid=sr341-12p&q=%22Data+Scientist%22&l=
190,"['algorithms', ' analysis', ' artificial intelligence', ' automated', ' metrics', ' modeling', ' security', ' statistical analysis', ' testing']",https://www.dice.com/jobs/detail/Data-Scientist-%28Journeyman%29-Leidos-Reston--/SCNCAPI2/TR%26%2345661243?icid=sr178-6p&q=%22Data+Scientist%22&l=
191,"['statistical modeling', ' machine learning', ' nlp']",https://www.dice.com/jobs/detail/Sr.-Data-Scientist-Harvard-Partners%2C-LLP-Waltham-MA-02451/10518948/18%26%234500222?icid=sr237-8p&q=%22Data+Scientist%22&l=
192,"['agile', ' analysis', ' apache', ' architecture', ' artificial intelligence', ' consulting', ' data mining', ' data modeling', ' development', ' hadoop', ' java', ' lifecycle', ' management', ' modeling', ' networks', ' programming', ' python', ' research', ' scientific', ' security', ' simulation', ' testing']",https://www.dice.com/jobs/detail/Chief-Data-Scientist-Solution-Architect-Job-SAIC-Flexwork-TX-/10111346/T440787?icid=sr342-12p&q=%22Data+Scientist%22&l=
193,"['data scientist', ' machine learning', ' recommendation']",https://www.dice.com/jobs/detail/Lead-Data-Scientist-Intelliswift-Software-Inc-San-Mateo-CA-94403/10108150/AA_18%26%234506364?icid=sr242-9p&q=%22Data+Scientist%22&l=
194,"['data modeling', ' analytics', ' statistics', ' python', ' sql', ' mach']",https://www.dice.com/jobs/detail/Data-Scientist-Thinkfind-Corporation-Fort-Worth-TX-76131/10439854/1513%26%234528%26%2345MH2352?icid=sr115-4p&q=%22Data+Scientist%22&l=
195,"['algorithm', ' analysis', ' data analysis', ' data mining', ' development', ' embedded', ' management', ' python', ' sql']",https://www.dice.com/jobs/detail/Data-Scientist-Robert-Half-Technology-Oklahoma-City-OK-73112/rhalfint/03500%26%23459501466939?icid=sr58-2p&q=%22Data+Scientist%22&l=
196,"['data modeling', ' modeling', ' python', ' sas']",https://www.dice.com/jobs/detail/Data-Scientist-Robert-Half-Technology-Chicago-IL-60601/rhalfint/01340%26%23459501514003?icid=sr56-2p&q=%22Data+Scientist%22&l=
197,"['algorithms', ' analysis', ' data analysis', ' data mining', ' development', ' java', ' javascript', ' modeling', ' networks', ' python', ' simulation', ' testing']",https://www.dice.com/jobs/detail/Data-Scientist-The-CSI-Companies-Alpharetta-GA-30004/10113246/40141?icid=sr110-4p&q=%22Data+Scientist%22&l=
198,"['data scientist', ' gcp', ' python', ' r']",https://www.dice.com/jobs/detail/Data-Scientist-Sullivan-and-Cogliano-Waltham-MA-02451/10107697/DS?icid=sr35-2p&q=%22Data+Scientist%22&l=
199,"['data science ', ' python', ' spark ', 'data streaming', ' machine learning tools like spark mlib', ' lambda tier', ' mahout', ' sas', ' spss or even r', ' sql', '']",https://www.dice.com/jobs/detail/Data-Scientist-Wipro-Ltd.-Englewood-CO-80110/10110759/302082?icid=sr95-4p&q=%22Data+Scientist%22&l=
200,"['big data management tools i.e. informatica bdm/idl/eic/idq', ' conceptual and logical data modeling']",https://www.dice.com/jobs/detail/Data-Scientist-Systems-Technology-Group-Inc.-%28STG%29-Dearborn-MI-48126/10124418/ScientistData?icid=sr121-5p&q=%22Data+Scientist%22&l=
201,"['operations research', ' bayesian hierarchical modeling', ' machine learning', ' statistical regression', ' python', ' c++ - operations research', ' bayesian hierarchical modeling', ' machine learning', ' statistical regression', ' python', ' c++']",https://www.dice.com/jobs/detail/Senior-Data-Scientist-CyberCoders-Washington-DC-20001/cybercod/LP5%26%234514798141?icid=sr198-7p&q=%22Data+Scientist%22&l=
202,"['algorithm', ' analysis', ' data mining', ' development', ' management', ' modeling', ' networks', ' programming', ' python', ' sas', ' simulation']",https://www.dice.com/jobs/detail/DATA-SCIENTIST-%26%2345-INTERMEDIATE-The-Judge-Group-Ladue-MO-63124/cxjudgpa/584175?icid=sr305-11p&q=%22Data+Scientist%22&l=
203,"['data scientist', ' r', ' python', ' statistical computer language', ' slq']",https://www.dice.com/jobs/detail/Data-Scientist-HTC-Global-Services%2C-Inc.-Matthews-NC-28105/10122753b/NNCPython?icid=sr45-2p&q=%22Data+Scientist%22&l=
204,"['aws', ' sql', ' hadoop', ' algorithms', ' machine learning', ' data mining', ' python - aws', ' sql', ' hadoop', ' algorithms', ' machine learning', ' data mining', ' python']",https://www.dice.com/jobs/detail/Senior-Data-Scientist-CyberCoders-New-York-NY-10001/cybercod/RS2%26%234514623461?icid=sr199-7p&q=%22Data+Scientist%22&l=
205,"['analysis', ' analyst', ' data analysis', ' excel', ' genetic', ' hadoop', ' ms office', ' python', ' research', ' sas', ' sql', ' statistical analysis']",https://www.dice.com/jobs/detail/Data-Scientist-%26%2345-San-Juan%2C-PR-UnitedHealth-Group-San-Juan-PR-00901/uhgbot/790045?icid=sr275-10p&q=%22Data+Scientist%22&l=
206,"['agile', ' applied research', ' architecture', ' dce', ' development', ' hadoop', ' java', ' management', ' metrics', ' perl', ' project', ' python', ' research', ' ruby', ' tdd', ' testing']",https://www.dice.com/jobs/detail/Data-Scientist-Architect-nThrive-Gville-SC-29601/501589903/23021?icid=sr295-10p&q=%22Data+Scientist%22&l=
